Year,Distance,Engine_capacity(cm3),Age,km_year
2008,138000.0,1500.0,14,9857.142857142857
2005,123456.0,1400.0,17,7262.117647058823
2006,285000.0,3000.0,16,17812.5
2011,158848.0,1400.0,11,14440.727272727272
2010,79000.0,1800.0,12,6583.333333333333
2011,160000.0,1400.0,11,14545.454545454546
2020,17000.0,2000.0,2,8500.0
2012,157000.0,1800.0,10,15700.0
2007,115000.0,1400.0,15,7666.666666666667
2012,241777.0,1800.0,10,24177.7
2020,13231.0,1600.0,2,6615.5
2007,200015.0,1600.0,15,13334.333333333334
2003,278000.0,2995.0,19,14631.578947368422
2018,33000.0,1800.0,4,8250.0
1998,24666.0,2300.0,24,1027.75
2000,227000.0,2000.0,22,10318.181818181818
2009,195500.0,2200.0,13,15038.46153846154
2011,170200.0,1200.0,11,15472.727272727272
2012,115417.0,2000.0,10,11541.7
2010,190000.0,2000.0,12,15833.333333333334
2001,28095.0,1900.0,21,1337.857142857143
2010,240000.0,1500.0,12,20000.0
2007,300158.0,1500.0,15,20010.533333333333
2007,220000.0,1422.0,15,14666.666666666666
2017,160000.0,1600.0,5,32000.0
2015,144000.0,2000.0,7,20571.42857142857
2008,183000.0,2000.0,14,13071.42857142857
1994,300000.0,2400.0,28,10714.285714285714
2016,146000.0,1500.0,6,24333.33333333333
1995,185000.0,1900.0,27,6851.851851851852
2007,205000.0,1800.0,15,13666.666666666666
2015,104000.0,2000.0,7,14857.142857142857
2017,131291.0,2000.0,5,26258.2
2013,240000.0,2000.0,9,26666.666666666668
1998,310280.0,2500.0,24,12928.333333333334
2006,156000.0,1400.0,16,9750.0
2013,119000.0,1395.0,9,13222.222222222224
2014,123000.0,1400.0,8,15375.0
2004,164000.0,1500.0,18,9111.111111111111
2008,260000.0,1400.0,14,18571.42857142857
2000,190000.0,2000.0,22,8636.363636363636
2009,125571.0,3000.0,13,9659.307692307691
2002,269000.0,3000.0,20,13450.0
2002,190000.0,2500.0,20,9500.0
2015,120987.0,1995.0,7,17283.85714285714
2013,114457.0,1998.0,9,12717.444444444443
2001,294000.0,2200.0,21,14000.0
2008,239000.0,3311.0,14,17071.428571428572
2012,165000.0,2000.0,10,16500.0
2011,210000.0,3000.0,11,19090.90909090909
2013,174000.0,3500.0,9,19333.33333333333
2011,121000.0,1800.0,11,11000.0
2016,50000.0,1950.0,6,8333.333333333334
2006,171000.0,1998.0,16,10687.5
1997,527123.0,1900.0,25,21084.92
2004,231765.0,1800.0,18,12875.833333333334
2016,50000.0,1950.0,6,8333.333333333334
2007,202318.0,4800.0,15,13487.866666666669
2017,93000.0,2000.0,5,18600.0
2005,240000.0,1400.0,17,14117.64705882353
2005,270000.0,3000.0,17,15882.35294117647
2011,307784.0,2200.0,11,27980.36363636364
2002,230000.0,2600.0,20,11500.0
2009,163000.0,2200.0,13,12538.46153846154
2012,172000.0,1400.0,10,17200.0
1985,13200.0,1198.0,37,356.7567567567568
2007,170000.0,2000.0,15,11333.333333333334
2017,120000.0,1600.0,5,24000.0
2015,160000.0,2000.0,7,22857.14285714286
2003,214000.0,1800.0,19,11263.157894736842
2017,76300.0,4200.0,5,15260.0
2014,152000.0,1993.0,8,19000.0
2004,98000.0,1500.0,18,5444.444444444444
2012,205000.0,3000.0,10,20500.0
2009,231000.0,1900.0,13,17769.23076923077
2016,167085.0,1600.0,6,27847.5
2013,290000.0,1800.0,9,32222.222222222223
2011,200000.0,3000.0,11,18181.81818181818
2013,178464.0,1400.0,9,19829.33333333333
2014,123932.0,2000.0,8,15491.5
2014,160000.0,2999.0,8,20000.0
1990,5464.0,1500.0,32,170.75
2016,63000.0,2000.0,6,10500.0
2017,89000.0,1400.0,5,17800.0
2002,175000.0,1800.0,20,8750.0
2016,154298.0,1995.0,6,25716.33333333333
1996,320000.0,4200.0,26,12307.692307692309
2017,170000.0,1500.0,5,34000.0
2016,35000.0,2200.0,6,5833.333333333333
2012,140000.0,1200.0,10,14000.0
1996,32058.0,1600.0,26,1233.0
2003,280000.0,1400.0,19,14736.842105263158
2002,360000.0,2500.0,20,18000.0
2017,50000.0,3000.0,5,10000.0
2016,43604.0,2000.0,6,7267.333333333333
2002,190000.0,1900.0,20,9500.0
2017,150000.0,1461.0,5,30000.0
2008,249000.0,2400.0,14,17785.714285714286
2016,124000.0,1500.0,6,20666.666666666668
1996,288000.0,1800.0,26,11076.923076923076
2010,135000.0,1600.0,12,11250.0
2011,224000.0,1200.0,11,20363.636363636364
2013,130000.0,2000.0,9,14444.444444444443
2019,27000.0,1598.0,3,9000.0
2007,250000.0,1400.0,15,16666.666666666668
2013,150000.0,1500.0,9,16666.666666666668
2013,167777.0,1998.0,9,18641.88888888889
2017,134673.0,1599.0,5,26934.6
2013,273267.0,2000.0,9,30363.0
2017,85000.0,2000.0,5,17000.0
2014,194340.0,1492.0,8,24292.5
2002,292202.0,2200.0,20,14610.1
1993,96582.0,1800.0,29,3330.4137931034484
2002,350000.0,2200.0,20,17500.0
2016,156000.0,1500.0,6,26000.0
2007,123500.0,2000.0,15,8233.333333333334
2017,48700.0,2500.0,5,9740.0
2019,48000.0,2199.0,3,16000.0
2012,167000.0,1400.0,10,16700.0
2015,101727.0,1800.0,7,14532.42857142857
2015,108000.0,1986.0,7,15428.57142857143
2011,12000.0,1200.0,11,1090.909090909091
2015,138000.0,1000.0,7,19714.285714285717
1996,25000.0,2000.0,26,961.5384615384615
2012,150000.0,1800.0,10,15000.0
2011,225050.0,2000.0,11,20459.090909090908
2008,227000.0,1900.0,14,16214.285714285714
2010,171000.0,1300.0,12,14250.0
2012,120000.0,2300.0,10,12000.0
2011,180563.0,1500.0,11,16414.81818181818
2017,118000.0,1995.0,5,23600.0
2008,220000.0,2000.0,14,15714.285714285714
2008,191000.0,2400.0,14,13642.857142857143
2009,210000.0,1400.0,13,16153.846153846154
2005,191240.0,3000.0,17,11249.411764705885
2019,30000.0,1499.0,3,10000.0
2018,38624.0,1597.0,4,9656.0
2018,38000.0,2000.0,4,9500.0
2015,152724.0,3000.0,7,21817.714285714286
2012,220000.0,1600.0,10,22000.0
2007,211000.0,1400.0,15,14066.666666666666
2012,241972.0,2200.0,10,24197.2
2003,123000.0,2000.0,19,6473.684210526316
2004,125000.0,1800.0,18,6944.444444444444
2012,171000.0,1800.0,10,17100.0
2004,219000.0,3000.0,18,12166.666666666666
2011,140000.0,1400.0,11,12727.272727272728
2002,132000.0,2700.0,20,6600.0
2016,159000.0,1600.0,6,26500.0
2010,196800.0,1200.0,12,16400.0
2009,21000.0,1400.0,13,1615.3846153846157
2016,139000.0,1700.0,6,23166.666666666668
2005,224000.0,200.0,17,13176.470588235294
2007,270000.0,1400.0,15,18000.0
2019,84700.0,1500.0,3,28233.33333333333
2015,140000.0,2500.0,7,20000.0
2002,22222.0,2200.0,20,1111.1
2005,5000.0,1600.0,17,294.11764705882354
2005,210000.0,1400.0,17,12352.941176470587
2018,26974.0,2000.0,4,6743.5
2011,248000.0,1800.0,11,22545.454545454544
2000,341287.0,1800.0,22,15513.045454545454
2012,162000.0,1400.0,10,16200.0
2003,165000.0,1400.0,19,8684.21052631579
2018,33000.0,1800.0,4,8250.0
2010,114000.0,1800.0,12,9500.0
2008,221000.0,1400.0,14,15785.714285714286
2018,100785.0,3500.0,4,25196.25
2018,21246.0,2500.0,4,5311.5
2002,136000.0,1500.0,20,6800.0
1999,255000.0,1600.0,23,11086.95652173913
2016,174000.0,1499.0,6,29000.0
1990,265000.0,2000.0,32,8281.25
2017,79500.0,1500.0,5,15900.0
2015,65000.0,1500.0,7,9285.714285714286
1995,119119.0,1600.0,27,4411.814814814815
2008,223000.0,1500.0,14,15928.57142857143
2006,208000.0,1500.0,16,13000.0
2015,160600.0,1400.0,7,22942.85714285714
2009,267863.0,1500.0,13,20604.846153846152
2017,70000.0,1598.0,5,14000.0
2003,284000.0,2700.0,19,14947.368421052632
2015,135000.0,1598.0,7,19285.714285714286
2004,329000.0,1400.0,18,18277.777777777777
2006,330000.0,2199.0,16,20625.0
2021,300.0,2199.0,1,300.0
2015,223000.0,2146.0,7,31857.14285714286
2004,193000.0,2800.0,18,10722.222222222224
2000,316000.0,1600.0,22,14363.636363636364
2018,123000.0,1582.0,4,30750.0
2005,125000.0,2400.0,17,7352.941176470588
2005,301000.0,3000.0,17,17705.882352941175
2005,258030.0,1500.0,17,15178.235294117649
2014,89000.0,1600.0,8,11125.0
2009,261703.0,2700.0,13,20131.0
2015,148325.0,1500.0,7,21189.285714285717
2007,270000.0,2500.0,15,18000.0
2003,198000.0,2900.0,19,10421.052631578948
2012,144000.0,2000.0,10,14400.0
2016,135000.0,2200.0,6,22500.0
2010,180000.0,1500.0,12,15000.0
2017,30000.0,1000.0,5,6000.0
2000,30000.0,1900.0,22,1363.6363636363635
2015,197000.0,2500.0,7,28142.85714285714
2002,247000.0,1781.0,20,12350.0
2002,310000.0,250.0,20,15500.0
2006,215000.0,1400.0,16,13437.5
2008,130000.0,1400.0,14,9285.714285714286
2016,130100.0,1500.0,6,21683.33333333333
2017,92000.0,1580.0,5,18400.0
2013,108000.0,3000.0,9,12000.0
2012,164000.0,2900.0,10,16400.0
2016,113000.0,1600.0,6,18833.33333333333
2012,94000.0,2000.0,10,9400.0
2004,290000.0,2000.0,18,16111.111111111111
1997,171000.0,2400.0,25,6840.0
2009,153533.0,1400.0,13,11810.23076923077
2008,223300.0,3600.0,14,15950.0
2005,250088.0,1400.0,17,14711.058823529413
2009,135935.0,1600.0,13,10456.53846153846
2007,186000.0,2700.0,15,12400.0
2006,300000.0,3000.0,16,18750.0
2015,225000.0,2000.0,7,32142.85714285714
2004,2500.0,1200.0,18,138.88888888888889
2013,140000.0,2500.0,9,15555.555555555557
2015,170000.0,1600.0,7,24285.714285714286
2009,282000.0,1500.0,13,21692.30769230769
2007,290000.0,3311.0,15,19333.33333333333
2017,190000.0,1500.0,5,38000.0
2003,230000.0,2000.0,19,12105.263157894737
2014,197265.0,1600.0,8,24658.125
2014,85000.0,2000.0,8,10625.0
2016,171200.0,1500.0,6,28533.33333333333
1994,446700.0,2200.0,28,15953.57142857143
2012,127316.0,2000.0,10,12731.6
2003,420000.0,2700.0,19,22105.263157894737
1996,226685.0,1200.0,26,8718.653846153846
1993,89656.0,1500.0,29,3091.586206896552
2008,340000.0,2200.0,14,24285.714285714286
2015,143000.0,1500.0,7,20428.571428571428
2006,210000.0,1800.0,16,13125.0
2016,90344.0,1500.0,6,15057.333333333334
2011,182000.0,1200.0,11,16545.454545454544
2013,72700.0,3000.0,9,8077.777777777777
2000,3000.0,1600.0,22,136.36363636363637
2009,113000.0,2680.0,13,8692.307692307691
2015,50000.0,2200.0,7,7142.857142857143
2013,168000.0,1700.0,9,18666.666666666668
2001,300000.0,1900.0,21,14285.714285714286
2008,200000.0,1595.0,14,14285.714285714286
2018,57000.0,1600.0,4,14250.0
2018,67000.0,1000.0,4,16750.0
2018,29000.0,1500.0,4,7250.0
2012,94000.0,2000.0,10,9400.0
1992,280000.0,1700.0,30,9333.333333333334
2007,171000.0,1400.0,15,11400.0
2010,132000.0,1600.0,12,11000.0
2004,600000.0,1400.0,18,33333.333333333336
2010,161664.0,1789.0,12,13472.0
2014,151000.0,3000.0,8,18875.0
2009,220000.0,1500.0,13,16923.076923076922
2006,270000.0,1400.0,16,16875.0
2003,309220.0,1400.0,19,16274.736842105263
2019,15000.0,2000.0,3,5000.0
2001,28400.0,2500.0,21,1352.3809523809523
2006,280000.0,1400.0,16,17500.0
2000,317000.0,1600.0,22,14409.09090909091
2020,18000.0,2000.0,2,9000.0
2011,167000.0,3000.0,11,15181.818181818182
2007,173000.0,1600.0,15,11533.333333333334
2002,123456.0,1900.0,20,6172.8
1999,220000.0,2000.0,23,9565.217391304348
2011,198500.0,1500.0,11,18045.454545454544
2007,210000.0,3000.0,15,14000.0
2015,69500.0,1600.0,7,9928.57142857143
2014,226000.0,1200.0,8,28250.0
2006,191000.0,2997.0,16,11937.5
2015,140000.0,1400.0,7,20000.0
2007,221400.0,2200.0,15,14760.0
1999,150000.0,1326.0,23,6521.739130434783
2009,223000.0,4700.0,13,17153.846153846152
1990,290000.0,2000.0,32,9062.5
2011,166600.0,1496.0,11,15145.454545454546
2006,380000.0,2792.0,16,23750.0
2012,180000.0,3000.0,10,18000.0
2006,212423.0,1400.0,16,13276.4375
2005,286532.0,1500.0,17,16854.823529411766
2007,270000.0,1800.0,15,18000.0
2010,201200.0,2400.0,12,16766.666666666668
2011,177000.0,1800.0,11,16090.90909090909
2004,189300.0,3000.0,18,10516.666666666666
2010,180000.0,1596.0,12,15000.0
2004,305000.0,3000.0,18,16944.444444444445
2005,202121.0,2000.0,17,11889.470588235294
2013,211370.0,1500.0,9,23485.555555555555
2014,180000.0,1800.0,8,22500.0
2008,213619.0,1200.0,14,15258.5
2002,287067.0,1995.0,20,14353.35
2003,190000.0,1800.0,19,10000.0
2016,36000.0,1800.0,6,6000.0
2006,145000.0,1500.0,16,9062.5
2013,103000.0,1200.0,9,11444.444444444443
2009,146000.0,1400.0,13,11230.76923076923
2007,259000.0,1995.0,15,17266.666666666668
2017,158097.0,1599.0,5,31619.4
2007,192000.0,1500.0,15,12800.0
2018,25000.0,1498.0,4,6250.0
2012,45000.0,1200.0,10,4500.0
2018,41000.0,2500.0,4,10250.0
2014,114500.0,1390.0,8,14312.5
2001,240000.0,1800.0,21,11428.57142857143
2011,135726.0,2500.0,11,12338.727272727272
2011,195000.0,1500.0,11,17727.272727272728
2017,33000.0,2000.0,5,6600.0
2015,179000.0,1498.0,7,25571.42857142857
2018,146600.0,1600.0,4,36650.0
2010,222500.0,2500.0,12,18541.666666666668
2017,143000.0,2199.0,5,28600.0
2009,165000.0,1800.0,13,12692.307692307691
1996,250000.0,1200.0,26,9615.384615384615
2010,170000.0,3000.0,12,14166.666666666666
2015,167300.0,1600.0,7,23900.0
2010,161780.0,1400.0,12,13481.666666666666
2015,111111.0,2000.0,7,15873.0
2016,9955.0,2500.0,6,1659.1666666666667
2006,180000.0,1500.0,16,11250.0
2015,114307.0,1400.0,7,16329.57142857143
2017,162000.0,1500.0,5,32400.0
2005,80000.0,1086.0,17,4705.882352941177
2015,130081.0,1995.0,7,18583.0
2017,45000.0,2898.0,5,9000.0
2010,166000.0,1400.0,12,13833.333333333334
2000,324840.0,1796.0,22,14765.454545454546
2004,310000.0,2500.0,18,17222.222222222223
2010,163937.0,1400.0,12,13661.416666666666
2013,292850.0,2200.0,9,32538.88888888889
2012,190467.0,1400.0,10,19046.7
1999,235000.0,1300.0,23,10217.391304347826
2012,91417.0,1400.0,10,9141.7
2011,202000.0,1400.0,11,18363.636363636364
2016,142000.0,1500.0,6,23666.666666666668
2011,171638.0,1800.0,11,15603.454545454546
2005,205215.0,1400.0,17,12071.470588235294
2006,265000.0,2000.0,16,16562.5
2016,143000.0,1500.0,6,23833.33333333333
2014,177000.0,2400.0,8,22125.0
2007,126500.0,2400.0,15,8433.333333333334
2014,170000.0,1400.0,8,21250.0
1983,150000.0,1600.0,39,3846.153846153846
2005,265000.0,2200.0,17,15588.235294117649
1991,233000.0,1600.0,31,7516.129032258064
2007,89000.0,2000.0,15,5933.333333333333
2017,68500.0,1998.0,5,13700.0
2004,300000.0,1600.0,18,16666.666666666668
2004,290000.0,1900.0,18,16111.111111111111
1993,30000.0,1600.0,29,1034.4827586206898
2012,162000.0,2000.0,10,16200.0
2010,141000.0,1200.0,12,11750.0
2009,192000.0,200.0,13,14769.23076923077
2011,167500.0,1500.0,11,15227.272727272728
2012,121000.0,3569.0,10,12100.0
2000,200000.0,1900.0,22,9090.90909090909
2004,300000.0,1900.0,18,16666.666666666668
2001,400000.0,1951.0,21,19047.61904761905
2000,123486.0,1800.0,22,5613.0
2011,299000.0,1499.0,11,27181.81818181818
2002,306000.0,2700.0,20,15300.0
2011,181850.0,1400.0,11,16531.81818181818
2010,125600.0,1400.0,12,10466.666666666666
2014,45000.0,2000.0,8,5625.0
2006,199000.0,2996.0,16,12437.5
1999,298000.0,2000.0,23,12956.521739130434
2017,28341.0,2000.0,5,5668.2
2010,320000.0,1600.0,12,26666.666666666668
2005,299000.0,1400.0,17,17588.235294117647
2005,310000.0,2200.0,17,18235.29411764706
2012,219000.0,1600.0,10,21900.0
2013,113000.0,300.0,9,12555.555555555557
2017,37000.0,1600.0,5,7400.0
2006,280000.0,3000.0,16,17500.0
2005,11111.0,2000.0,17,653.5882352941177
2011,170000.0,1200.0,11,15454.545454545454
2005,206000.0,2200.0,17,12117.64705882353
2006,148405.0,1390.0,16,9275.3125
2009,176000.0,1500.0,13,13538.46153846154
2006,370000.0,1500.0,16,23125.0
2017,66000.0,1500.0,5,13200.0
2016,82020.0,1500.0,6,13670.0
2017,203000.0,2000.0,5,40600.0
2005,185000.0,1400.0,17,10882.35294117647
2011,195600.0,2979.0,11,17781.81818181818
2011,200000.0,1200.0,11,18181.81818181818
2007,140000.0,2000.0,15,9333.333333333334
2003,278000.0,1600.0,19,14631.578947368422
2008,250000.0,1400.0,14,17857.14285714286
2014,204297.0,1461.0,8,25537.125
2019,9500.0,1400.0,3,3166.6666666666665
1996,480000.0,1800.0,26,18461.53846153846
2011,150000.0,1400.0,11,13636.363636363636
2016,141000.0,1500.0,6,23500.0
2001,380000.0,2200.0,21,18095.23809523809
2004,329000.0,1500.0,18,18277.777777777777
1999,3000.0,2500.0,23,130.43478260869566
2017,108000.0,1500.0,5,21600.0
2015,160000.0,1998.0,7,22857.14285714286
2001,213161.0,1600.0,21,10150.52380952381
2011,189787.0,1400.0,11,17253.363636363636
2013,130000.0,2000.0,9,14444.444444444443
2010,227640.0,1500.0,12,18970.0
2011,200000.0,2000.0,11,18181.81818181818
2000,320000.0,2000.0,22,14545.454545454546
2015,122188.0,1995.0,7,17455.428571428572
2003,210000.0,1800.0,19,11052.631578947368
2013,80000.0,2000.0,9,8888.888888888889
2010,235000.0,3000.0,12,19583.33333333333
2013,137000.0,2200.0,9,15222.222222222224
2003,242854.0,1600.0,19,12781.78947368421
2008,125000.0,1500.0,14,8928.57142857143
2006,261285.0,1100.0,16,16330.3125
2011,179000.0,1300.0,11,16272.727272727272
2018,75000.0,1950.0,4,18750.0
2015,55000.0,1496.0,7,7857.142857142857
2012,158000.0,1300.0,10,15800.0
1993,384000.0,1800.0,29,13241.379310344828
1993,270000.0,1300.0,29,9310.344827586208
2008,180000.0,2000.0,14,12857.142857142857
2012,175000.0,1461.0,10,17500.0
2010,86000.0,1108.0,12,7166.666666666667
2008,256854.0,3200.0,14,18346.714285714286
2009,160000.0,1400.0,13,12307.692307692309
2007,190000.0,2700.0,15,12666.666666666666
1991,11111.0,1997.0,31,358.4193548387097
2008,233000.0,2500.0,14,16642.85714285714
2020,6100.0,2000.0,2,3050.0
2018,139000.0,1500.0,4,34750.0
2019,38444.0,2300.0,3,12814.666666666666
2005,205000.0,2000.0,17,12058.823529411764
2009,265076.0,1800.0,13,20390.46153846154
2008,247221.0,1800.0,14,17658.64285714286
1996,190000.0,3500.0,26,7307.692307692308
2018,33000.0,1800.0,4,8250.0
2010,138957.0,1149.0,12,11579.75
2003,150000.0,3000.0,19,7894.736842105263
2010,114000.0,1200.0,12,9500.0
2013,190000.0,1400.0,9,21111.11111111111
2013,130000.0,2200.0,9,14444.444444444443
2008,44444.0,2000.0,14,3174.5714285714284
2014,200000.0,1800.0,8,25000.0
2002,270350.0,2500.0,20,13517.5
2016,152573.0,2200.0,6,25428.83333333333
2018,59000.0,1999.0,4,14750.0
2004,300000.0,2000.0,18,16666.666666666668
2005,209000.0,2000.0,17,12294.117647058823
2007,190000.0,1900.0,15,12666.666666666666
2007,305988.0,1400.0,15,20399.2
2017,141200.0,1500.0,5,28240.0
2017,49000.0,2000.0,5,9800.0
2016,156000.0,2000.0,6,26000.0
2008,350000.0,1400.0,14,25000.0
2014,202300.0,1598.0,8,25287.5
2013,84000.0,1600.0,9,9333.333333333334
2011,135000.0,2199.0,11,12272.727272727272
1993,235405.0,200.0,29,8117.413793103448
2011,300000.0,200.0,11,27272.727272727272
2006,300000.0,1800.0,16,18750.0
1988,31000.0,1300.0,34,911.7647058823528
2017,45000.0,1600.0,5,9000.0
2008,350533.0,1998.0,14,25038.071428571428
2016,147000.0,2500.0,6,24500.0
2003,280000.0,1596.0,19,14736.842105263158
2010,128000.0,2500.0,12,10666.666666666666
2016,168000.0,1500.0,6,28000.0
2011,239000.0,1500.0,11,21727.272727272728
2002,325000.0,2148.0,20,16250.0
2010,90000.0,2200.0,12,7500.0
2017,120000.0,2000.0,5,24000.0
2013,182000.0,1500.0,9,20222.222222222223
2007,26700.0,1451.0,15,1780.0
1995,250000.0,998.0,27,9259.25925925926
2013,115000.0,1000.0,9,12777.777777777776
2000,263112.0,2000.0,22,11959.636363636364
2005,3100.0,2200.0,17,182.35294117647055
2012,167000.0,2200.0,10,16700.0
2004,270000.0,3000.0,18,15000.0
2019,10000.0,3500.0,3,3333.333333333333
2004,190533.0,1600.0,18,10585.166666666666
2000,390000.0,2200.0,22,17727.272727272728
2014,67000.0,1500.0,8,8375.0
1997,250000.0,2000.0,25,10000.0
2009,240000.0,1998.0,13,18461.53846153846
2012,186500.0,1400.0,10,18650.0
2016,112000.0,1500.0,6,18666.666666666668
2008,218000.0,1500.0,14,15571.42857142857
2012,40000.0,2000.0,10,4000.0
2012,215000.0,1500.0,10,21500.0
2016,167299.0,2500.0,6,27883.166666666668
2018,43000.0,2800.0,4,10750.0
2007,300000.0,2200.0,15,20000.0
2016,56800.0,1998.0,6,9466.666666666666
2017,145000.0,2000.0,5,29000.0
2017,9476.0,1500.0,5,1895.2
2011,186585.0,3500.0,11,16962.272727272728
2014,50413.0,1200.0,8,6301.625
2010,129000.0,1798.0,12,10750.0
2015,60000.0,4800.0,7,8571.42857142857
2008,230000.0,1500.0,14,16428.571428571428
2009,132000.0,2000.0,13,10153.846153846154
2013,190000.0,3500.0,9,21111.11111111111
2007,205000.0,1400.0,15,13666.666666666666
2011,273000.0,3000.0,11,24818.18181818182
2007,250000.0,2000.0,15,16666.666666666668
1994,222000.0,1300.0,28,7928.571428571428
1995,300000.0,2800.0,27,11111.111111111111
1995,156000.0,2000.0,27,5777.777777777777
2009,169800.0,1600.0,13,13061.53846153846
2008,120000.0,3000.0,14,8571.42857142857
2006,145000.0,4799.0,16,9062.5
2010,200000.0,1400.0,12,16666.666666666668
2008,150000.0,2360.0,14,10714.285714285714
1991,4200.0,2000.0,31,135.48387096774192
2003,324086.0,2000.0,19,17057.157894736843
1999,330000.0,1995.0,23,14347.826086956522
2008,177000.0,1500.0,14,12642.857142857143
2010,85000.0,1200.0,12,7083.333333333333
2013,145000.0,1200.0,9,16111.111111111111
2013,203000.0,1800.0,9,22555.555555555555
2013,75000.0,2000.0,9,8333.333333333334
2011,200000.0,2200.0,11,18181.81818181818
2011,210000.0,1200.0,11,19090.90909090909
2012,98000.0,2000.0,10,9800.0
2015,170000.0,1499.0,7,24285.714285714286
2005,574000.0,2200.0,17,33764.705882352944
1998,213000.0,1000.0,24,8875.0
1995,380000.0,1600.0,27,14074.074074074077
2007,300000.0,2200.0,15,20000.0
2011,132000.0,1200.0,11,12000.0
1986,229000.0,1800.0,36,6361.111111111111
2004,259000.0,1900.0,18,14388.888888888889
1992,350000.0,2000.0,30,11666.666666666666
2013,302000.0,1500.0,9,33555.555555555555
2010,300000.0,3000.0,12,25000.0
2006,178000.0,1984.0,16,11125.0
2009,221000.0,2000.0,13,17000.0
2011,181000.0,1200.0,11,16454.545454545456
2017,188000.0,1500.0,5,37600.0
2007,213000.0,2000.0,15,14200.0
2015,193500.0,1600.0,7,27642.85714285714
2013,140000.0,2200.0,9,15555.555555555557
2015,106875.0,2000.0,7,15267.857142857143
2015,93400.0,2494.0,7,13342.857142857143
2004,112000.0,1300.0,18,6222.222222222223
2010,260929.0,3000.0,12,21744.08333333333
1997,166762.0,2000.0,25,6670.48
