Year,Distance,Engine_capacity(cm3),Price(euro),Age,km_year
2016,112000.0,1500.0,10000.0,6,18666.666666666668
2015,151000.0,3000.0,19500.0,7,21571.428571428572
2007,165000.0,1800.0,4500.0,15,11000.0
2014,152000.0,2200.0,19000.0,8,19000.0
2014,251000.0,300.0,19200.0,8,31375.0
2006,173000.0,1400.0,4700.0,16,10812.5
2005,200000.0,2400.0,6500.0,17,11764.70588235294
2018,125100.0,2000.0,19999.0,4,31275.0
2015,53000.0,2400.0,13900.0,7,7571.428571428572
2012,179377.0,1800.0,8499.0,10,17937.7
2010,220480.0,1500.0,5499.0,12,18373.333333333332
2017,130769.0,1999.0,10999.0,5,26153.8
2007,215123.0,1461.0,2799.0,15,14341.533333333333
2005,220216.0,1390.0,2799.0,17,12953.882352941177
1988,190092.0,2300.0,3999.0,34,5590.941176470588
2007,252827.0,1996.0,4499.0,15,16855.133333333335
2002,263205.0,1600.0,2400.0,20,13160.25
2001,460000.0,2200.0,5900.0,21,21904.761904761905
2009,260000.0,1900.0,4400.0,13,20000.0
2004,280000.0,4400.0,14000.0,18,15555.555555555555
2007,250000.0,1400.0,2800.0,15,16666.666666666668
1996,300000.0,1300.0,8000.0,26,11538.461538461539
2017,77000.0,1800.0,12000.0,5,15400.0
1995,111122.0,1600.0,1300.0,27,4115.62962962963
2007,470000.0,1500.0,2200.0,15,31333.333333333332
2008,186621.0,1332.0,4699.0,14,13330.07142857143
2007,282074.0,1461.0,3999.0,15,18804.933333333334
2013,137306.0,1192.0,8199.0,9,15256.222222222223
1995,182632.0,998.0,1699.0,27,6764.148148148148
2005,19999.0,1700.0,5299.0,17,1176.4117647058824
2011,160000.0,1400.0,6999.0,11,14545.454545454546
2000,275464.0,2400.0,2699.0,22,12521.09090909091
2007,432042.0,2400.0,8999.0,15,28802.8
2011,263127.0,1800.0,7199.0,11,23920.636363636364
2011,167139.0,2199.0,11999.0,11,15194.454545454546
2006,168000.0,1400.0,2799.0,16,10500.0
2011,226161.0,1800.0,7699.0,11,20560.090909090908
2011,215635.0,1500.0,4950.0,11,19603.18181818182
2005,197000.0,200.0,7500.0,17,11588.235294117647
2010,290000.0,2200.0,12500.0,12,24166.666666666668
2005,197000.0,200.0,7500.0,17,11588.235294117647
2010,290000.0,2200.0,12500.0,12,24166.666666666668
2009,100000.0,1600.0,2400.0,13,7692.307692307692
2006,200000.0,2000.0,5650.0,16,12500.0
2006,390000.0,1400.0,999.0,16,24375.0
2011,240000.0,3000.0,24600.0,11,21818.18181818182
2004,206000.0,2200.0,6000.0,18,11444.444444444445
2012,159921.0,1467.0,6799.0,10,15992.1
2014,127000.0,1500.0,9000.0,8,15875.0
2002,3000.0,300.0,2800.0,20,150.0
2011,178520.0,1461.0,5500.0,11,16229.09090909091
2013,171150.0,1461.0,5990.0,9,19016.666666666668
2013,123859.0,1988.0,8950.0,9,13762.111111111111
2007,329000.0,1996.0,2300.0,15,21933.333333333332
2017,172400.0,1996.0,15000.0,5,34480.0
2003,270000.0,1900.0,2400.0,19,14210.526315789473
2001,216000.0,2000.0,2500.0,21,10285.714285714286
2015,142580.0,1461.0,12750.0,7,20368.571428571428
2002,260000.0,1900.0,1450.0,20,13000.0
2009,269000.0,2200.0,3000.0,13,20692.30769230769
2011,157520.0,1361.0,7199.0,11,14320.0
2008,241000.0,3000.0,7000.0,14,17214.285714285714
2004,252000.0,3000.0,3450.0,18,14000.0
2008,142854.0,1596.0,6299.0,14,10203.857142857143
2011,200000.0,2000.0,7000.0,11,18181.81818181818
2009,362000.0,1400.0,5200.0,13,27846.153846153848
2006,111111.0,1400.0,3000.0,16,6944.4375
2017,171000.0,999.0,8200.0,5,34200.0
2006,230000.0,1333.0,4800.0,16,14375.0
2004,18000.0,1500.0,1600.0,18,1000.0
2016,160730.0,1500.0,8300.0,6,26788.333333333332
2017,153320.0,1500.0,9300.0,5,30664.0
2018,143756.0,2000.0,22300.0,4,35939.0
2017,174920.0,1500.0,8400.0,5,34984.0
2017,84787.0,1000.0,5800.0,5,16957.4
2017,104520.0,1500.0,8500.0,5,20904.0
2018,39605.0,1600.0,8500.0,4,9901.25
2017,132060.0,1600.0,13300.0,5,26412.0
2017,44915.0,1600.0,10700.0,5,8983.0
2018,94025.0,1500.0,11900.0,4,23506.25
2017,41640.0,1000.0,7800.0,5,8328.0
2008,239000.0,2000.0,7300.0,14,17071.428571428572
2018,30100.0,2000.0,17900.0,4,7525.0
2018,57693.0,1000.0,8800.0,4,14423.25
2014,196000.0,2500.0,22900.0,8,24500.0
2017,155895.0,1500.0,9950.0,5,31179.0
2016,124422.0,1500.0,12000.0,6,20737.0
1997,318450.0,3200.0,9900.0,25,12738.0
2008,158000.0,3600.0,16800.0,14,11285.714285714286
2016,26000.0,3000.0,31900.0,6,4333.333333333333
2016,128000.0,2500.0,17500.0,6,21333.333333333332
2006,130000.0,3700.0,8000.0,16,8125.0
2007,148000.0,2300.0,4700.0,15,9866.666666666666
2007,246000.0,3200.0,6999.0,15,16400.0
2015,124000.0,1600.0,12500.0,7,17714.285714285714
2005,22600.0,2400.0,5700.0,17,1329.4117647058824
2014,146000.0,2500.0,13500.0,8,18250.0
2014,15395.0,1500.0,12299.0,8,1924.375
2012,236000.0,1400.0,9100.0,10,23600.0
2003,150000.0,3000.0,7500.0,19,7894.736842105263
2014,200000.0,1600.0,9200.0,8,25000.0
1998,311000.0,1998.0,3500.0,24,12958.333333333334
2004,330000.0,2993.0,8800.0,18,18333.333333333332
2005,185000.0,2200.0,8200.0,17,10882.35294117647
2004,320000.0,2700.0,5950.0,18,17777.777777777777
2004,320000.0,2700.0,5950.0,18,17777.777777777777
2018,41000.0,2500.0,22900.0,4,10250.0
2015,139000.0,2000.0,17900.0,7,19857.14285714286
2015,139000.0,2000.0,17900.0,7,19857.14285714286
2008,307000.0,2800.0,11300.0,14,21928.571428571428
2001,339000.0,2148.0,4800.0,21,16142.857142857143
1993,300000.0,3000.0,5500.0,29,10344.827586206897
1990,8700.0,3000.0,8700.0,32,271.875
2013,120000.0,2000.0,16200.0,9,13333.333333333334
2012,183000.0,2000.0,12999.0,10,18300.0
2005,220000.0,2500.0,9500.0,17,12941.176470588236
2009,280000.0,2200.0,13500.0,13,21538.46153846154
2019,22000.0,2000.0,58900.0,3,7333.333333333333
2012,197000.0,3000.0,16900.0,10,19700.0
2016,61000.0,2500.0,20900.0,6,10166.666666666666
2017,159000.0,3000.0,52000.0,5,31800.0
2014,138000.0,2000.0,15900.0,8,17250.0
2005,140000.0,1300.0,3600.0,17,8235.29411764706
2009,167000.0,2000.0,7900.0,13,12846.153846153846
2016,35000.0,1600.0,16900.0,6,5833.333333333333
2018,9500.0,2500.0,34900.0,4,2375.0
2015,167000.0,2000.0,17700.0,7,23857.14285714286
2012,240000.0,2200.0,10500.0,10,24000.0
2010,98000.0,2700.0,12700.0,12,8166.666666666667
2016,35000.0,2200.0,24900.0,6,5833.333333333333
2010,167000.0,3000.0,18900.0,12,13916.666666666666
2016,137000.0,2000.0,29500.0,6,22833.333333333332
2012,154000.0,3000.0,29000.0,10,15400.0
2015,180000.0,2400.0,20900.0,7,25714.285714285714
2015,150000.0,3000.0,48700.0,7,21428.571428571428
2014,64000.0,2000.0,22900.0,8,8000.0
2013,180000.0,2400.0,16500.0,9,20000.0
2015,70000.0,3000.0,43900.0,7,10000.0
2013,48000.0,2500.0,14900.0,9,5333.333333333333
2012,230000.0,1800.0,10900.0,10,23000.0
2012,100000.0,3500.0,25900.0,10,10000.0
2008,177000.0,2400.0,7700.0,14,12642.857142857143
2018,35000.0,3000.0,57500.0,4,8750.0
2018,27000.0,3000.0,68700.0,4,6750.0
2014,127000.0,3000.0,26900.0,8,15875.0
2010,157000.0,3000.0,13700.0,12,13083.333333333334
2011,178000.0,3000.0,22900.0,11,16181.818181818182
2019,45000.0,999.0,7800.0,3,15000.0
2015,128000.0,2000.0,17300.0,7,18285.714285714286
2012,130000.0,4700.0,35700.0,10,13000.0
2008,198000.0,4500.0,27500.0,14,14142.857142857143
2015,70000.0,2500.0,22900.0,7,10000.0
2015,112000.0,3000.0,42800.0,7,16000.0
2015,139000.0,3000.0,34900.0,7,19857.14285714286
2016,85000.0,2500.0,20900.0,6,14166.666666666666
2012,167000.0,3000.0,31500.0,10,16700.0
2020,4500.0,3500.0,64900.0,2,2250.0
2007,270000.0,3000.0,19700.0,15,18000.0
2014,35000.0,4600.0,48900.0,8,4375.0
2011,241000.0,1800.0,11900.0,11,21909.090909090908
2004,370000.0,2000.0,3500.0,18,20555.555555555555
2017,154000.0,2000.0,25200.0,5,30800.0
2011,166700.0,1300.0,5999.0,11,15154.545454545454
2006,250000.0,2000.0,7800.0,16,15625.0
2017,144000.0,1499.0,8300.0,5,28800.0
2006,178000.0,2000.0,4500.0,16,11125.0
2011,161000.0,1400.0,8600.0,11,14636.363636363636
2014,230000.0,1500.0,11500.0,8,28750.0
2016,150000.0,2000.0,17000.0,6,25000.0
2003,297000.0,3000.0,8000.0,19,15631.578947368422
2013,100000.0,1800.0,12450.0,9,11111.111111111111
2010,240000.0,1500.0,5000.0,12,20000.0
2004,227629.0,2000.0,3600.0,18,12646.055555555555
2017,147000.0,2500.0,20500.0,5,29400.0
2003,320000.0,1600.0,3000.0,19,16842.105263157893
2005,234400.0,1400.0,4250.0,17,13788.235294117647
2005,233333.0,1400.0,4250.0,17,13725.470588235294
2012,162000.0,1956.0,9800.0,10,16200.0
2012,162000.0,1956.0,9800.0,10,16200.0
2011,196200.0,1560.0,9800.0,11,17836.363636363636
2011,120000.0,1400.0,6400.0,11,10909.09090909091
2014,85000.0,1800.0,7200.0,8,10625.0
2012,187000.0,1500.0,4200.0,10,18700.0
2005,270500.0,1800.0,3200.0,17,15911.764705882353
2015,242000.0,1400.0,16000.0,7,34571.42857142857
1998,200000.0,2400.0,1500.0,24,8333.333333333334
2008,135000.0,2400.0,7000.0,14,9642.857142857143
2017,118000.0,1800.0,18500.0,5,23600.0
2012,138000.0,2200.0,14999.0,10,13800.0
2011,214000.0,1400.0,7300.0,11,19454.545454545456
2011,197461.0,1200.0,6200.0,11,17951.0
2007,150000.0,1500.0,5195.0,15,10000.0
2020,30000.0,1500.0,15999.0,2,15000.0
2019,21728.0,2500.0,22000.0,3,7242.666666666667
2008,242000.0,2000.0,6500.0,14,17285.714285714286
2018,11200.0,1500.0,19500.0,4,2800.0
1997,350000.0,1900.0,3900.0,25,14000.0
2015,80000.0,2200.0,29999.0,7,11428.57142857143
2008,202000.0,1400.0,5899.0,14,14428.57142857143
2004,270000.0,2200.0,7700.0,18,15000.0
2001,299000.0,2000.0,2400.0,21,14238.095238095239
2010,239000.0,3500.0,18000.0,12,19916.666666666668
2004,259000.0,1700.0,3300.0,18,14388.888888888889
2014,112000.0,1800.0,9000.0,8,14000.0
2017,70000.0,1500.0,11500.0,5,14000.0
2014,151000.0,1800.0,9300.0,8,18875.0
2012,157000.0,1500.0,6990.0,10,15700.0
2012,178578.0,1800.0,7950.0,10,17857.8
2013,49500.0,2000.0,22500.0,9,5500.0
2014,26500.0,2400.0,16900.0,8,3312.5
2010,205109.0,1405.0,8000.0,12,17092.416666666668
2012,154417.0,1400.0,5450.0,10,15441.7
2015,180000.0,1400.0,6300.0,7,25714.285714285714
2015,144000.0,900.0,5400.0,7,20571.428571428572
2018,33000.0,1800.0,13650.0,4,8250.0
2007,220000.0,2000.0,4000.0,15,14666.666666666666
2012,94000.0,2000.0,11650.0,10,9400.0
2017,145000.0,2000.0,19450.0,5,29000.0
2017,37000.0,1600.0,14650.0,5,7400.0
2017,45000.0,1600.0,14450.0,5,9000.0
2018,50000.0,2200.0,19000.0,4,12500.0
2001,300000.0,2000.0,1800.0,21,14285.714285714286
1993,260000.0,1300.0,1900.0,29,8965.51724137931
2005,320000.0,1100.0,1555.0,17,18823.529411764706
2015,143000.0,1600.0,11900.0,7,20428.571428571428
1993,230000.0,1500.0,1500.0,29,7931.0344827586205
2014,205000.0,1800.0,10500.0,8,25625.0
1993,200000.0,1300.0,550.0,29,6896.551724137931
1998,238741.0,2000.0,1700.0,24,9947.541666666666
2009,260000.0,1400.0,5000.0,13,20000.0
2008,270000.0,2148.0,14999.0,14,19285.714285714286
2018,28000.0,1000.0,6900.0,4,7000.0
2012,200000.0,1400.0,6650.0,10,20000.0
2009,14000.0,1400.0,3700.0,13,1076.923076923077
2016,47400.0,1998.0,19500.0,6,7900.0
2005,255000.0,2500.0,8800.0,17,15000.0
1993,360000.0,1600.0,1600.0,29,12413.793103448275
1997,140000.0,2000.0,3500.0,25,5600.0
2016,189000.0,1500.0,7950.0,6,31500.0
2013,249000.0,1500.0,6250.0,9,27666.666666666668
2013,249000.0,1500.0,6250.0,9,27666.666666666668
2008,160000.0,2000.0,6000.0,14,11428.57142857143
1990,14000.0,1300.0,800.0,32,437.5
2007,296000.0,1300.0,2800.0,15,19733.333333333332
2008,343000.0,2178.0,8900.0,14,24500.0
2013,170000.0,1500.0,5500.0,9,18888.88888888889
2020,34000.0,2200.0,35499.0,2,17000.0
2012,172000.0,1400.0,7500.0,10,17200.0
2012,174000.0,1400.0,7500.0,10,17400.0
2010,300000.0,1500.0,4100.0,12,25000.0
2018,35600.0,4300.0,68000.0,4,8900.0
2014,80000.0,1398.0,8599.0,8,10000.0
2005,20000.0,2000.0,1000.0,17,1176.4705882352941
1993,22222.0,1600.0,10000.0,29,766.2758620689655
2016,60000.0,1600.0,10000.0,6,10000.0
2010,180000.0,1800.0,9500.0,12,15000.0
1995,220000.0,1300.0,650.0,27,8148.148148148148
2002,200000.0,320.0,1300.0,20,10000.0
2011,200000.0,1500.0,7000.0,11,18181.81818181818
1990,34000.0,1780.0,1399.0,32,1062.5
2018,40000.0,1800.0,18000.0,4,10000.0
2007,230000.0,2200.0,8500.0,15,15333.333333333334
2011,269000.0,1461.0,6200.0,11,24454.545454545456
2004,278000.0,1600.0,2850.0,18,15444.444444444445
2012,150950.0,1800.0,10600.0,10,15095.0
1993,290000.0,2800.0,3400.0,29,10000.0
2006,200000.0,1390.0,2700.0,16,12500.0
2008,666779.0,2000.0,8000.0,14,47627.07142857143
2004,344000.0,4000.0,7900.0,18,19111.11111111111
2013,136000.0,1196.0,5600.0,9,15111.111111111111
2014,50000.0,2000.0,12250.0,8,6250.0
2000,180000.0,1200.0,1100.0,22,8181.818181818182
2016,150000.0,2000.0,14880.0,6,25000.0
2004,90000.0,2500.0,18000.0,18,5000.0
2015,62000.0,2500.0,18900.0,7,8857.142857142857
2006,330000.0,2200.0,6750.0,16,20625.0
1993,300000.0,2000.0,1950.0,29,10344.827586206897
2006,290000.0,2231.0,8200.0,16,18125.0
2017,161000.0,900.0,4000.0,5,32200.0
2007,211000.0,1400.0,5550.0,15,14066.666666666666
2017,185000.0,2200.0,28300.0,5,37000.0
2013,233000.0,1400.0,6800.0,9,25888.88888888889
2016,180000.0,1461.0,11750.0,6,30000.0
2001,280000.0,1400.0,1900.0,21,13333.333333333334
2011,125000.0,1400.0,6000.0,11,11363.636363636364
2001,380000.0,2200.0,4200.0,21,18095.238095238095
2011,178300.0,1390.0,8499.0,11,16209.09090909091
2016,38414.0,2000.0,12100.0,6,6402.333333333333
2006,111111.0,1400.0,4100.0,16,6944.4375
1996,100000.0,2000.0,2500.0,26,3846.153846153846
2003,186000.0,3000.0,6999.0,19,9789.473684210527
2008,12345.0,1500.0,3450.0,14,881.7857142857143
2001,270000.0,2000.0,5300.0,21,12857.142857142857
2009,210000.0,1500.0,4550.0,13,16153.846153846154
2006,229000.0,1500.0,3799.0,16,14312.5
2014,198555.0,1600.0,9999.0,8,24819.375
2011,240000.0,1998.0,7200.0,11,21818.18181818182
2006,287091.0,1400.0,4799.0,16,17943.1875
2008,250000.0,2500.0,7499.0,14,17857.14285714286
2012,171000.0,1500.0,5647.0,10,17100.0
2004,189000.0,2000.0,2000.0,18,10500.0
2012,200000.0,2198.0,9600.0,10,20000.0
2008,231000.0,1600.0,3200.0,14,16500.0
2009,235448.0,1400.0,2250.0,13,18111.384615384617
2002,225000.0,2200.0,4399.0,20,11250.0
2015,153000.0,1700.0,16800.0,7,21857.14285714286
1996,258125.0,1600.0,1399.0,26,9927.884615384615
2015,153000.0,1700.0,16800.0,7,21857.14285714286
1996,258125.0,1600.0,1399.0,26,9927.884615384615
1990,250580.0,2000.0,2100.0,32,7830.625
2004,310000.0,1800.0,3350.0,18,17222.222222222223
2012,228000.0,2200.0,30000.0,10,22800.0
2018,38700.0,2000.0,28500.0,4,9675.0
2007,186000.0,2700.0,15750.0,15,12400.0
2014,136000.0,3000.0,33550.0,8,17000.0
2011,80000.0,1800.0,8500.0,11,7272.727272727273
2015,62000.0,2000.0,18950.0,7,8857.142857142857
2012,107000.0,1500.0,9999.0,10,10700.0
2013,189000.0,1800.0,10450.0,9,21000.0
2015,70000.0,1400.0,14450.0,7,10000.0
2017,20000.0,2000.0,17950.0,5,4000.0
2015,93000.0,1200.0,10950.0,7,13285.714285714286
2013,82000.0,2000.0,17350.0,9,9111.111111111111
2016,113000.0,1600.0,16750.0,6,18833.333333333332
2010,170000.0,1400.0,6999.0,12,14166.666666666666
2015,90000.0,2000.0,15700.0,7,12857.142857142857
2010,180000.0,2000.0,6000.0,12,15000.0
2013,158000.0,1200.0,4950.0,9,17555.555555555555
2011,199000.0,1461.0,8700.0,11,18090.909090909092
2001,200000.0,2500.0,5999.0,21,9523.809523809523
2004,220000.0,3000.0,9300.0,18,12222.222222222223
2010,190000.0,1800.0,9900.0,12,15833.333333333334
2010,210000.0,1500.0,4600.0,12,17500.0
2011,180000.0,1800.0,7999.0,11,16363.636363636364
2010,150000.0,1400.0,7900.0,12,12500.0
2008,200000.0,1400.0,4999.0,14,14285.714285714286
2012,200000.0,1500.0,6999.0,10,20000.0
2001,230000.0,2500.0,3700.0,21,10952.380952380952
2004,190000.0,1500.0,3999.0,18,10555.555555555555
1995,387000.0,2000.0,3500.0,27,14333.333333333334
2004,205000.0,1600.0,2300.0,18,11388.888888888889
1993,420798.0,2500.0,2100.0,29,14510.275862068966
2015,58700.0,2000.0,13499.0,7,8385.714285714286
2007,258000.0,2000.0,6699.0,15,17200.0
2007,245000.0,2400.0,7400.0,15,16333.333333333334
2008,230000.0,1400.0,5999.0,14,16428.571428571428
2006,200000.0,1900.0,6199.0,16,12500.0
2013,166000.0,1500.0,9000.0,9,18444.444444444445
2013,214000.0,2234.0,9899.0,9,23777.777777777777
2015,65000.0,1999.0,12500.0,7,9285.714285714286
2011,192000.0,1400.0,6500.0,11,17454.545454545456
2005,200000.0,1500.0,3199.0,17,11764.70588235294
2009,200000.0,1900.0,4700.0,13,15384.615384615385
2012,84000.0,2000.0,9999.0,10,8400.0
2008,200000.0,1500.0,4599.0,14,14285.714285714286
2013,170000.0,1500.0,7499.0,9,18888.88888888889
2007,197000.0,1500.0,5799.0,15,13133.333333333334
2012,124000.0,2500.0,16999.0,10,12400.0
2010,170000.0,1400.0,7600.0,12,14166.666666666666
2012,240361.0,2200.0,9200.0,10,24036.1
2015,37000.0,2000.0,16000.0,7,5285.714285714285
2001,344100.0,3000.0,13000.0,21,16385.714285714286
2016,49000.0,3000.0,55500.0,6,8166.666666666667
2001,235000.0,2000.0,1950.0,21,11190.47619047619
2016,128000.0,1500.0,13290.0,6,21333.333333333332
2003,320000.0,3200.0,8700.0,19,16842.105263157893
2003,111111.0,1800.0,3300.0,19,5847.9473684210525
2003,111111.0,1800.0,3300.0,19,5847.9473684210525
1998,294278.0,3000.0,4500.0,24,12261.583333333334
1995,248000.0,1800.0,1999.0,27,9185.185185185184
2012,178000.0,3500.0,27500.0,10,17800.0
1993,230682.0,2000.0,2000.0,29,7954.551724137931
1987,325000.0,1600.0,13000.0,35,9285.714285714286
2008,198000.0,2000.0,5600.0,14,14142.857142857143
2014,130000.0,3000.0,28000.0,8,16250.0
2004,285700.0,1900.0,5500.0,18,15872.222222222223
2011,170000.0,1200.0,4900.0,11,15454.545454545454
2009,180000.0,1800.0,4450.0,13,13846.153846153846
2011,138000.0,2000.0,9500.0,11,12545.454545454546
2003,285000.0,2497.0,2750.0,19,15000.0
2012,225000.0,1500.0,3499.0,10,22500.0
2000,186000.0,1598.0,1600.0,22,8454.545454545454
2015,160000.0,1500.0,11900.0,7,22857.14285714286
2009,180000.0,1400.0,5400.0,13,13846.153846153846
2019,41625.0,1998.0,16600.0,3,13875.0
2009,222220.0,1300.0,2998.0,13,17093.846153846152
2006,198650.0,1500.0,3550.0,16,12415.625
2009,240000.0,2995.0,16500.0,13,18461.53846153846
2008,255000.0,3000.0,18000.0,14,18214.285714285714
1999,245000.0,1800.0,2800.0,23,10652.173913043478
2002,444444.0,2200.0,3650.0,20,22222.2
2000,180000.0,2000.0,1900.0,22,8181.818181818182
2010,258456.0,1996.0,5500.0,12,21538.0
2008,17800.0,1600.0,5500.0,14,1271.4285714285713
2012,173500.0,1000.0,5700.0,10,17350.0
2001,130000.0,2400.0,4999.0,21,6190.476190476191
2000,220000.0,2500.0,5150.0,22,10000.0
2007,256000.0,2000.0,9250.0,15,17066.666666666668
1993,385213.0,2000.0,1750.0,29,13283.206896551725
2015,190000.0,2000.0,15000.0,7,27142.85714285714
2007,150000.0,1461.0,2700.0,15,10000.0
2007,230000.0,200.0,7700.0,15,15333.333333333334
2004,260000.0,1600.0,3550.0,18,14444.444444444445
2004,300000.0,2000.0,2600.0,18,16666.666666666668
2009,110000.0,1329.0,6299.0,13,8461.538461538461
2012,107000.0,2000.0,11800.0,10,10700.0
1999,123456.0,1900.0,700.0,23,5367.652173913043
2000,2508.0,2500.0,950.0,22,114.0
2009,22000.0,1400.0,7199.0,13,1692.3076923076924
2000,175000.0,3000.0,600.0,22,7954.545454545455
2014,165000.0,2400.0,23999.0,8,20625.0
2014,165000.0,2400.0,23999.0,8,20625.0
2004,305000.0,3000.0,9500.0,18,16944.444444444445
1989,80000.0,2400.0,1500.0,33,2424.242424242424
2011,146000.0,2200.0,13000.0,11,13272.727272727272
2015,105000.0,1600.0,15000.0,7,15000.0
2011,102000.0,1600.0,5860.0,11,9272.727272727272
2013,83000.0,2000.0,13000.0,9,9222.222222222223
2011,198500.0,1500.0,7500.0,11,18045.454545454544
2009,260000.0,1500.0,5000.0,13,20000.0
2011,290000.0,1300.0,6300.0,11,26363.636363636364
2006,209203.0,2500.0,7200.0,16,13075.1875
2014,154400.0,1700.0,8700.0,8,19300.0
2005,300000.0,1498.0,3500.0,17,17647.058823529413
2019,3550.0,2000.0,36900.0,3,1183.3333333333333
2012,119000.0,2987.0,27500.0,10,11900.0
2000,45000.0,2000.0,3750.0,22,2045.4545454545455
2012,111130.0,1400.0,12500.0,10,11113.0
1993,240000.0,1600.0,899.0,29,8275.862068965518
2012,49000.0,3000.0,36900.0,10,4900.0
1995,67000.0,3000.0,4500.0,27,2481.4814814814813
2018,51000.0,3000.0,87000.0,4,12750.0
2008,497017.0,1400.0,3200.0,14,35501.21428571428
2008,246000.0,1800.0,3550.0,14,17571.428571428572
2001,365000.0,3000.0,5900.0,21,17380.95238095238
2005,220500.0,1400.0,3350.0,17,12970.588235294117
2012,147765.0,1400.0,4500.0,10,14776.5
2014,180000.0,1200.0,7700.0,8,22500.0
1997,527123.0,1900.0,3500.0,25,21084.92
2017,53000.0,1500.0,12000.0,5,10600.0
2006,211470.0,1800.0,6000.0,16,13216.875
2008,93500.0,1200.0,3500.0,14,6678.571428571428
2005,216000.0,1270.0,3500.0,17,12705.882352941177
2006,211470.0,1800.0,5555.0,16,13216.875
1994,122333.0,2500.0,999.0,28,4369.035714285715
2017,80111.0,1500.0,13999.0,5,16022.2
2008,222500.0,1461.0,3900.0,14,15892.857142857143
2012,202000.0,1461.0,7100.0,10,20200.0
2013,240000.0,1800.0,10500.0,9,26666.666666666668
2005,250000.0,3000.0,5200.0,17,14705.882352941177
2006,240000.0,1600.0,5500.0,16,15000.0
2019,45000.0,1460.0,24600.0,3,15000.0
2009,166500.0,1997.0,8600.0,13,12807.692307692309
2011,191000.0,1500.0,5300.0,11,17363.636363636364
1996,210000.0,1300.0,1100.0,26,8076.923076923077
2016,50000.0,1950.0,29500.0,6,8333.333333333334
2012,91000.0,2000.0,9150.0,10,9100.0
1990,42000.0,2400.0,2000.0,32,1312.5
1989,250000.0,200.0,1300.0,33,7575.757575757576
2006,251000.0,1299.0,3699.0,16,15687.5
1986,50000.0,1600.0,900.0,36,1388.888888888889
2011,170000.0,1200.0,7300.0,11,15454.545454545454
2011,165000.0,1400.0,5699.0,11,15000.0
2010,90200.0,1200.0,4500.0,12,7516.666666666667
1994,324521.0,1500.0,600.0,28,11590.035714285714
2003,466859.0,1600.0,2250.0,19,24571.526315789473
2014,74000.0,3000.0,30000.0,8,9250.0
2014,74000.0,3000.0,30000.0,8,9250.0
1989,175000.0,2300.0,450.0,33,5303.030303030303
2011,196000.0,1400.0,7950.0,11,17818.18181818182
1999,181000.0,1400.0,1500.0,23,7869.565217391304
2002,260000.0,2500.0,7300.0,20,13000.0
2014,96000.0,1500.0,9200.0,8,12000.0
2010,173000.0,1600.0,7500.0,12,14416.666666666666
2010,173000.0,1600.0,7500.0,12,14416.666666666666
2012,190000.0,1996.0,9300.0,10,19000.0
2004,200000.0,1600.0,4050.0,18,11111.111111111111
2007,280000.0,1500.0,3100.0,15,18666.666666666668
2015,160000.0,1500.0,8100.0,7,22857.14285714286
